Date_Time,open,high,low,close
2013-02-06 09:32:00,1.35259,1.3526,1.3523100000000001,1.3523399999999999
2013-02-06 09:33:00,1.3523399999999999,1.3523799999999999,1.3521299999999998,1.35225
2013-02-06 09:34:00,1.35225,1.35267,1.35225,1.3525399999999999
2013-02-06 09:35:00,1.3525399999999999,1.35276,1.35249,1.3527400000000001
2013-02-06 09:36:00,1.3527400000000001,1.35284,1.3525200000000002,1.35283
2013-02-06 09:37:00,1.35283,1.35321,1.3528,1.3531600000000001
2013-02-06 09:38:00,1.35317,1.35334,1.35303,1.3530500000000001
2013-02-06 09:39:00,1.3530599999999999,1.3533600000000001,1.3528899999999999,1.35324
2013-02-06 09:40:00,1.35324,1.35324,1.35293,1.3530000000000002
2013-02-06 09:41:00,1.35301,1.3531500000000001,1.3528799999999999,1.3529200000000001
2013-02-06 09:42:00,1.35293,1.3529500000000001,1.3527,1.3527100000000001
2013-02-06 09:43:00,1.3527,1.3530200000000001,1.3525399999999999,1.3529100000000001
2013-02-06 09:44:00,1.3529100000000001,1.3531,1.3528899999999999,1.3530200000000001
2013-02-06 09:45:00,1.35303,1.3533600000000001,1.35294,1.35334
2013-02-06 09:46:00,1.35334,1.3539099999999999,1.3532899999999999,1.3538399999999999
2013-02-06 09:47:00,1.3538399999999999,1.3543000000000001,1.3538399999999999,1.3541399999999999
2013-02-06 09:48:00,1.3541399999999999,1.3541700000000001,1.35378,1.3540299999999998
2013-02-06 09:49:00,1.3540099999999999,1.35409,1.35379,1.3539099999999999
2013-02-06 09:50:00,1.3539099999999999,1.35409,1.3539000000000001,1.35402
2013-02-06 09:51:00,1.3540099999999999,1.35402,1.3536999999999999,1.3537299999999999
2013-02-06 09:52:00,1.35372,1.3537399999999999,1.35358,1.3535999999999999
2013-02-06 09:53:00,1.3535900000000001,1.35368,1.3535900000000001,1.35361
2013-02-06 09:54:00,1.35361,1.35392,1.3535999999999999,1.35372
2013-02-06 09:55:00,1.35372,1.35416,1.3536600000000001,1.3541100000000001
2013-02-06 09:56:00,1.3541100000000001,1.35425,1.35399,1.35402
2013-02-06 09:57:00,1.35402,1.35412,1.35398,1.35405
2013-02-06 09:58:00,1.35405,1.35405,1.35385,1.3540099999999999
2013-02-06 09:59:00,1.3540099999999999,1.35402,1.35388,1.3539399999999999
2013-02-06 10:00:00,1.3539600000000001,1.35419,1.35389,1.35389
2013-02-06 10:01:00,1.35389,1.3539099999999999,1.3537600000000001,1.35381
2013-02-06 10:02:00,1.35381,1.3538299999999999,1.3536299999999999,1.35372
2013-02-06 10:03:00,1.35372,1.35372,1.35354,1.3536700000000002
2013-02-06 10:04:00,1.3536900000000001,1.35378,1.35345,1.3534899999999999
2013-02-06 10:05:00,1.3534899999999999,1.3534999999999999,1.3529,1.3531299999999999
2013-02-06 10:06:00,1.3531299999999999,1.3532500000000001,1.35311,1.3532200000000001
2013-02-06 10:07:00,1.35321,1.35375,1.35314,1.35368
2013-02-06 10:08:00,1.3536700000000002,1.35368,1.3533999999999999,1.3534299999999999
2013-02-06 10:09:00,1.35345,1.3537399999999999,1.35345,1.35372
2013-02-06 10:10:00,1.35371,1.35371,1.3533899999999999,1.35354
2013-02-06 10:11:00,1.3535299999999999,1.3536999999999999,1.3534999999999999,1.35351
2013-02-06 10:12:00,1.35351,1.35381,1.35351,1.3537399999999999
2013-02-06 10:13:00,1.3537399999999999,1.3538299999999999,1.3535200000000001,1.3535299999999999
2013-02-06 10:14:00,1.3535200000000001,1.3535299999999999,1.3532999999999999,1.3535299999999999
2013-02-06 10:15:00,1.3535200000000001,1.3536900000000001,1.35348,1.3535299999999999
2013-02-06 10:16:00,1.3535299999999999,1.35381,1.35348,1.35372
2013-02-06 10:17:00,1.35372,1.3539099999999999,1.35368,1.3538399999999999
2013-02-06 10:18:00,1.35385,1.3540399999999999,1.3537999999999999,1.35392
2013-02-06 10:19:00,1.35392,1.3539399999999999,1.35389,1.3539000000000001
2013-02-06 10:20:00,1.3539000000000001,1.3539000000000001,1.35354,1.35362
2013-02-06 10:21:00,1.35362,1.3539399999999999,1.3535999999999999,1.35385
2013-02-06 10:22:00,1.35385,1.35406,1.35385,1.3540099999999999
2013-02-06 10:23:00,1.3540099999999999,1.3540099999999999,1.35351,1.3535200000000001
2013-02-06 10:24:00,1.35351,1.35351,1.35256,1.3529200000000001
2013-02-06 10:25:00,1.3529200000000001,1.3529500000000001,1.3526799999999999,1.35284
2013-02-06 10:26:00,1.35284,1.35324,1.35284,1.3531299999999999
2013-02-06 10:27:00,1.3531200000000001,1.3531299999999999,1.35277,1.3531
2013-02-06 10:28:00,1.3531,1.3532999999999999,1.3529799999999998,1.3530200000000001
2013-02-06 10:29:00,1.3530200000000001,1.35304,1.35259,1.3527899999999999
2013-02-06 10:30:00,1.3528100000000001,1.35284,1.3520799999999999,1.3521100000000001
2013-02-06 10:31:00,1.35212,1.3524200000000002,1.35205,1.3523000000000001
2013-02-06 10:32:00,1.3523100000000001,1.3525,1.3521000000000001,1.3521299999999998
2013-02-06 10:33:00,1.35212,1.3523799999999999,1.35192,1.3521299999999998
2013-02-06 10:34:00,1.35216,1.35256,1.3520799999999999,1.35243
2013-02-06 10:35:00,1.35243,1.3524700000000001,1.3523000000000001,1.35233
2013-02-06 10:36:00,1.35233,1.3524799999999999,1.3521000000000001,1.3524799999999999
2013-02-06 10:37:00,1.3524799999999999,1.35284,1.35239,1.35284
2013-02-06 10:38:00,1.35284,1.3529899999999999,1.35266,1.3529500000000001
2013-02-06 10:39:00,1.3529500000000001,1.3538600000000001,1.35293,1.35345
2013-02-06 10:40:00,1.35345,1.3538399999999999,1.35331,1.3535900000000001
2013-02-06 10:41:00,1.3535900000000001,1.3536299999999999,1.35341,1.3535299999999999
2013-02-06 10:42:00,1.3535299999999999,1.35379,1.3535200000000001,1.35365
2013-02-06 10:43:00,1.35362,1.35365,1.3534899999999999,1.3535299999999999
2013-02-06 10:44:00,1.35355,1.3535600000000001,1.3534700000000002,1.35348
2013-02-06 10:45:00,1.3534999999999999,1.3535999999999999,1.3533299999999999,1.3535999999999999
2013-02-06 10:46:00,1.3535999999999999,1.3535999999999999,1.3532999999999999,1.3533899999999999
2013-02-06 10:47:00,1.35338,1.3533999999999999,1.3531899999999999,1.3533200000000001
2013-02-06 10:48:00,1.3533200000000001,1.35337,1.3531,1.3532899999999999
2013-02-06 10:49:00,1.3532899999999999,1.3537299999999999,1.3532799999999998,1.35372
2013-02-06 10:50:00,1.35372,1.35405,1.3536999999999999,1.35392
2013-02-06 10:51:00,1.35392,1.3542100000000001,1.3537999999999999,1.3540000000000001
2013-02-06 10:52:00,1.3540000000000001,1.3541100000000001,1.3536299999999999,1.3537999999999999
2013-02-06 10:53:00,1.3537999999999999,1.3538600000000001,1.35361,1.3538299999999999
2013-02-06 10:54:00,1.3538299999999999,1.3539700000000001,1.35372,1.3539099999999999
2013-02-06 10:55:00,1.3539099999999999,1.3540399999999999,1.35379,1.3540399999999999
2013-02-06 10:56:00,1.3540399999999999,1.3548100000000001,1.3540099999999999,1.3544200000000002
2013-02-06 10:57:00,1.3544200000000002,1.3546499999999999,1.3544200000000002,1.3545700000000001
2013-02-06 10:58:00,1.3545700000000001,1.3545700000000001,1.3543000000000001,1.3545200000000002
2013-02-06 10:59:00,1.3545100000000001,1.35459,1.3544100000000001,1.3544200000000002
2013-02-06 11:00:00,1.3547100000000001,1.3547100000000001,1.35381,1.3543000000000001
2013-02-06 11:01:00,1.35429,1.35433,1.35392,1.3541100000000001
2013-02-06 11:02:00,1.3541100000000001,1.35419,1.3540000000000001,1.35412
2013-02-06 11:03:00,1.3541299999999998,1.3542100000000001,1.3540299999999998,1.35409
2013-02-06 11:04:00,1.3541100000000001,1.3541399999999999,1.35385,1.35389
2013-02-06 11:05:00,1.3539000000000001,1.3541700000000001,1.35388,1.35416
2013-02-06 11:06:00,1.35415,1.35432,1.3541399999999999,1.3542100000000001
2013-02-06 11:07:00,1.3542100000000001,1.35429,1.3540099999999999,1.35402
2013-02-06 11:08:00,1.35402,1.35406,1.35341,1.35341
2013-02-06 11:09:00,1.35341,1.35344,1.3530899999999999,1.35311
2013-02-06 11:10:00,1.35311,1.35358,1.3530899999999999,1.3534999999999999
2013-02-06 11:11:00,1.3534899999999999,1.3535200000000001,1.3531299999999999,1.35331
2013-02-06 11:12:00,1.35331,1.3533999999999999,1.35317,1.3532999999999999
2013-02-06 11:13:00,1.3532999999999999,1.35331,1.3530899999999999,1.3531299999999999
2013-02-06 11:14:00,1.3531299999999999,1.35324,1.3530500000000001,1.3531299999999999
2013-02-06 11:15:00,1.3531200000000001,1.35327,1.35311,1.3532299999999999
2013-02-06 11:16:00,1.3532299999999999,1.35338,1.35314,1.3533200000000001
2013-02-06 11:17:00,1.3533299999999999,1.35361,1.3533299999999999,1.3535900000000001
2013-02-06 11:18:00,1.3535900000000001,1.3535999999999999,1.3534600000000001,1.35351
2013-02-06 11:19:00,1.35351,1.3535200000000001,1.3532899999999999,1.3532999999999999
2013-02-06 11:20:00,1.3532999999999999,1.35331,1.35287,1.3529
2013-02-06 11:21:00,1.3529100000000001,1.3531299999999999,1.3529,1.3530599999999999
2013-02-06 11:22:00,1.3530599999999999,1.3531500000000001,1.35301,1.3531299999999999
2013-02-06 11:23:00,1.3531299999999999,1.35334,1.3531299999999999,1.3532999999999999
2013-02-06 11:24:00,1.35331,1.3533600000000001,1.35321,1.35321
2013-02-06 11:25:00,1.35324,1.3532799999999998,1.3530899999999999,1.35327
2013-02-06 11:26:00,1.35327,1.3534899999999999,1.35321,1.3533899999999999
2013-02-06 11:27:00,1.35341,1.35351,1.3533600000000001,1.3534899999999999
2013-02-06 11:28:00,1.3534899999999999,1.35354,1.35331,1.35341
2013-02-06 11:29:00,1.35341,1.3537299999999999,1.35341,1.35355
2013-02-06 11:30:00,1.35355,1.35375,1.3534899999999999,1.35362
2013-02-06 11:31:00,1.35361,1.3537399999999999,1.3535200000000001,1.35354
2013-02-06 11:32:00,1.35355,1.35361,1.35331,1.3534200000000001
2013-02-06 11:33:00,1.3534200000000001,1.35348,1.3532899999999999,1.3532999999999999
2013-02-06 11:34:00,1.3532899999999999,1.35338,1.35311,1.3531200000000001
2013-02-06 11:35:00,1.3531200000000001,1.3531899999999999,1.3527100000000001,1.3527400000000001
2013-02-06 11:36:00,1.35273,1.3527400000000001,1.3523799999999999,1.3524799999999999
2013-02-06 11:37:00,1.35249,1.3527100000000001,1.35239,1.35263
2013-02-06 11:38:00,1.3526200000000002,1.3526899999999999,1.3524499999999999,1.3524700000000001
2013-02-06 11:39:00,1.3524399999999999,1.3525499999999999,1.35229,1.3524399999999999
2013-02-06 11:40:00,1.3524399999999999,1.35253,1.3523700000000001,1.3525100000000001
2013-02-06 11:41:00,1.3525100000000001,1.3525399999999999,1.35243,1.3524799999999999
2013-02-06 11:42:00,1.3524799999999999,1.3527400000000001,1.35243,1.3526499999999999
2013-02-06 11:43:00,1.3526499999999999,1.35276,1.35263,1.3527400000000001
2013-02-06 11:44:00,1.3527400000000001,1.35284,1.3527,1.3527499999999999
2013-02-06 11:45:00,1.3527400000000001,1.35287,1.3526200000000002,1.3526499999999999
